leaked_bits,sigma,m,seed,epochs,cnn_test_bit_accuracy,cnn_test_prefix_accuracy,cnn_test_exact_prefixes,oracle_hnp_key_recovered,cnn_hnp_key_recovered,hnp_backend,oracle_hnp_runtime_seconds,cnn_hnp_runtime_seconds,oracle_hnp_error,cnn_hnp_error
14,0.15,40,1080,,1.0,1.0,40,,True,fpylll,,0.0911884750003082,,
8,0.2,40,1080,,0.978125,0.9,36,,False,fpylll,,0.0941996040000958,,
10,0.2,40,1080,,0.9825,0.9,36,,True,fpylll,,0.0942660310010978,,
12,0.2,40,1080,,0.9791666666666666,0.85,34,,True,fpylll,,0.0940070079996076,,
14,0.2,40,1080,,0.9785714285714284,0.85,34,,True,fpylll,,0.0934399680008937,,
8,0.0,40,1081,,1.0,1.0,40,,False,fpylll,,0.093561662999491,,
10,0.0,40,1081,,1.0,1.0,40,,True,fpylll,,0.0911588660001143,,
12,0.0,40,1081,,1.0,1.0,40,,True,fpylll,,0.0920965839995915,,
14,0.0,40,1081,,1.0,1.0,40,,True,fpylll,,0.0899480190000758,,
8,0.05,40,1081,,1.0,1.0,40,,False,fpylll,,0.1039844429997174,,
10,0.05,40,1081,,1.0,1.0,40,,True,fpylll,,0.0929950080007984,,
12,0.05,40,1081,,1.0,1.0,40,,True,fpylll,,0.0902706160013622,,
14,0.05,40,1081,,1.0,1.0,40,,True,fpylll,,0.0909922539995022,,
8,0.1,40,1081,,1.0,1.0,40,,False,fpylll,,0.0910465899996779,,
10,0.1,40,1081,,1.0,1.0,40,,True,fpylll,,0.0910364470000786,,
12,0.1,40,1081,,1.0,1.0,40,,True,fpylll,,0.0898572669993882,,
14,0.1,40,1081,,1.0,1.0,40,,True,fpylll,,0.0949441839984501,,
8,0.15,40,1081,,0.99375,0.975,39,,False,fpylll,,0.0896124230002897,,
10,0.15,40,1081,,0.995,0.975,39,,True,fpylll,,0.0890092059999005,,
12,0.15,40,1081,,0.9958333333333332,0.975,39,,True,fpylll,,0.0902505250014655,,
14,0.15,40,1081,,0.9964285714285714,0.975,39,,True,fpylll,,0.093204753999089,,
8,0.2,40,1081,,0.9875,0.95,38,,False,fpylll,,0.0915002970014029,,
10,0.2,40,1081,,0.99,0.95,38,,True,fpylll,,0.0902581620011915,,
12,0.2,40,1081,,0.9916666666666668,0.95,38,,True,fpylll,,0.0916129359993647,,
14,0.2,40,1081,,0.9928571428571428,0.95,38,,True,fpylll,,0.0938106489993515,,
8,0.0,40,1082,,1.0,1.0,40,,False,fpylll,,0.101710943999933,,
10,0.0,40,1082,,1.0,1.0,40,,True,fpylll,,0.0906244310008332,,
12,0.0,40,1082,,1.0,1.0,40,,True,fpylll,,0.0879012330005934,,
14,0.0,40,1082,,1.0,1.0,40,,True,fpylll,,0.0891781720001745,,
8,0.05,40,1082,,1.0,1.0,40,,False,fpylll,,0.0866906760002166,,
10,0.05,40,1082,,1.0,1.0,40,,True,fpylll,,0.0954845850010315,,
12,0.05,40,1082,,1.0,1.0,40,,True,fpylll,,0.0894555399991077,,
14,0.05,40,1082,,1.0,1.0,40,,True,fpylll,,0.0903529920014989,,
8,0.1,40,1082,,1.0,1.0,40,,False,fpylll,,0.101735098998688,,
10,0.1,40,1082,,1.0,1.0,40,,True,fpylll,,0.0929950099998677,,
12,0.1,40,1082,,1.0,1.0,40,,True,fpylll,,0.0884363710010802,,
14,0.1,40,1082,,1.0,1.0,40,,True,fpylll,,0.0996556339996459,,
8,0.15,40,1082,,1.0,1.0,40,,False,fpylll,,0.0907766899999842,,
10,0.15,40,1082,,1.0,1.0,40,,True,fpylll,,0.0927349720004713,,
12,0.15,40,1082,,1.0,1.0,40,,True,fpylll,,0.0925588169993716,,
14,0.15,40,1082,,1.0,1.0,40,,True,fpylll,,0.0914255349998711,,
8,0.2,40,1082,,0.984375,0.925,37,,False,fpylll,,0.0863507180001761,,
10,0.2,40,1082,,0.985,0.925,37,,True,fpylll,,0.0877909299997554,,
12,0.2,40,1082,,0.9875,0.925,37,,True,fpylll,,0.0896455429992784,,
14,0.2,40,1082,,0.9892857142857144,0.925,37,,True,fpylll,,0.0938140979997115,,
8,0.0,40,1083,,1.0,1.0,40,,False,fpylll,,0.0920855539989133,,
10,0.0,40,1083,,1.0,1.0,40,,True,fpylll,,0.0944751509996422,,
12,0.0,40,1083,,1.0,1.0,40,,True,fpylll,,0.1117387710000912,,
14,0.0,40,1083,,1.0,1.0,40,,True,fpylll,,0.0921111309999105,,
8,0.05,40,1083,,1.0,1.0,40,,False,fpylll,,0.0907176509990677,,
10,0.05,40,1083,,1.0,1.0,40,,True,fpylll,,0.0888733259998844,,
12,0.05,40,1083,,1.0,1.0,40,,True,fpylll,,0.0895228090012096,,
14,0.05,40,1083,,1.0,1.0,40,,True,fpylll,,0.0909570160001749,,
8,0.1,40,1083,,1.0,1.0,40,,False,fpylll,,0.0883538280013453,,
10,0.1,40,1083,,1.0,1.0,40,,True,fpylll,,0.0874311339994164,,
12,0.1,40,1083,,1.0,1.0,40,,True,fpylll,,0.0895551370012981,,
14,0.1,40,1083,,1.0,1.0,40,,True,fpylll,,0.0907402180000644,,
8,0.15,40,1083,,1.0,1.0,40,,False,fpylll,,0.0867698250003741,,
10,0.15,40,1083,,1.0,1.0,40,,True,fpylll,,0.0949965460004023,,
12,0.15,40,1083,,1.0,1.0,40,,True,fpylll,,0.0908093899997766,,
14,0.15,40,1083,,1.0,1.0,40,,True,fpylll,,0.0920993589988938,,
8,0.2,40,1083,,0.996875,0.975,39,,False,fpylll,,0.0897602820004976,,
10,0.2,40,1083,,0.9925,0.95,38,,True,fpylll,,0.0874686679999285,,
12,0.2,40,1083,,0.9916666666666668,0.95,38,,True,fpylll,,0.0930267540006752,,
14,0.2,40,1083,,0.9928571428571428,0.95,38,,True,fpylll,,0.1087841809985548,,
8,0.0,40,1084,,1.0,1.0,40,,False,fpylll,,0.0938966979992983,,
10,0.0,40,1084,,1.0,1.0,40,,True,fpylll,,0.0932627239999419,,
12,0.0,40,1084,,1.0,1.0,40,,True,fpylll,,0.0987486570011242,,
14,0.0,40,1084,,1.0,1.0,40,,True,fpylll,,0.096900425000058,,
8,0.05,40,1084,,1.0,1.0,40,,False,fpylll,,0.0907022270002926,,
10,0.05,40,1084,,1.0,1.0,40,,True,fpylll,,0.0934832689999893,,
12,0.05,40,1084,,1.0,1.0,40,,True,fpylll,,0.0883400830007303,,
14,0.05,40,1084,,1.0,1.0,40,,True,fpylll,,0.0931125360002624,,
8,0.1,40,1084,,1.0,1.0,40,,False,fpylll,,0.0961348169985285,,
10,0.1,40,1084,,1.0,1.0,40,,True,fpylll,,0.0934099440000864,,
12,0.1,40,1084,,1.0,1.0,40,,True,fpylll,,0.088267013999939,,
14,0.1,40,1084,,1.0,1.0,40,,True,fpylll,,0.0933380290007335,,
8,0.15,40,1084,,1.0,1.0,40,,False,fpylll,,0.0914715470007649,,
10,0.15,40,1084,,1.0,1.0,40,,True,fpylll,,0.10342632100037,,
12,0.15,40,1084,,1.0,1.0,40,,True,fpylll,,0.0896005220001825,,
14,0.15,40,1084,,1.0,1.0,40,,True,fpylll,,0.093710455999826,,
8,0.2,40,1084,,0.9875,0.95,38,,False,fpylll,,0.0932480929986923,,
10,0.2,40,1084,,0.99,0.95,38,,True,fpylll,,0.0920436050000717,,
12,0.2,40,1084,,0.9916666666666668,0.95,38,,True,fpylll,,0.0890564760011329,,
14,0.2,40,1084,,0.9928571428571428,0.95,38,,True,fpylll,,0.0935020460001396,,
8,0.0,40,1085,,1.0,1.0,40,,False,fpylll,,0.0869292719999066,,
10,0.0,40,1085,,1.0,1.0,40,,True,fpylll,,0.0918495830010215,,
12,0.0,40,1085,,1.0,1.0,40,,True,fpylll,,0.0931299299991224,,
14,0.0,40,1085,,1.0,1.0,40,,True,fpylll,,0.0889806089999183,,
8,0.05,40,1085,,1.0,1.0,40,,False,fpylll,,0.0915112239999871,,
10,0.05,40,1085,,1.0,1.0,40,,True,fpylll,,0.0934002209996833,,
12,0.05,40,1085,,1.0,1.0,40,,True,fpylll,,0.4175446310000552,,
14,0.05,40,1085,,1.0,1.0,40,,True,fpylll,,0.0887466439999116,,
8,0.1,40,1085,,1.0,1.0,40,,False,fpylll,,0.0904426550005155,,
10,0.1,40,1085,,1.0,1.0,40,,True,fpylll,,0.0904282610008522,,
12,0.1,40,1085,,1.0,1.0,40,,True,fpylll,,0.0937733039991144,,
14,0.1,40,1085,,1.0,1.0,40,,True,fpylll,,0.0879689090015745,,
8,0.15,40,1085,,1.0,1.0,40,,False,fpylll,,0.0896769989994936,,
10,0.15,40,1085,,1.0,1.0,40,,True,fpylll,,0.093232662000446,,
12,0.15,40,1085,,1.0,1.0,40,,True,fpylll,,0.091496035000091,,
14,0.15,40,1085,,1.0,1.0,40,,True,fpylll,,0.0912925049997284,,
8,0.2,40,1085,,0.975,0.9,36,,False,fpylll,,0.0919813450000219,,
10,0.2,40,1085,,0.98,0.9,36,,True,fpylll,,0.092724914999053,,
12,0.2,40,1085,,0.9833333333333332,0.9,36,,True,fpylll,,0.0918969869999273,,
14,0.2,40,1085,,0.9839285714285714,0.875,35,,True,fpylll,,0.0916166440001688,,
8,0.0,40,1086,,1.0,1.0,40,,False,fpylll,,0.0895284879989049,,
10,0.0,40,1086,,1.0,1.0,40,,True,fpylll,,0.0897769359999074,,
12,0.0,40,1086,,1.0,1.0,40,,True,fpylll,,0.0913869420000992,,
14,0.0,40,1086,,1.0,1.0,40,,True,fpylll,,0.0909874320004746,,
8,0.05,40,1086,,1.0,1.0,40,,False,fpylll,,0.0892929090005054,,
10,0.05,40,1086,,1.0,1.0,40,,True,fpylll,,0.0918042869998316,,
12,0.05,40,1086,,1.0,1.0,40,,True,fpylll,,0.0924935950006329,,
14,0.05,40,1086,,1.0,1.0,40,,True,fpylll,,0.0910972349993244,,
8,0.1,40,1086,,1.0,1.0,40,,False,fpylll,,0.0880520660011825,,
10,0.1,40,1086,,1.0,1.0,40,,True,fpylll,,0.0931188520007708,,
12,0.1,40,1086,,1.0,1.0,40,,True,fpylll,,0.0923076580002089,,
14,0.1,40,1086,,1.0,1.0,40,,True,fpylll,,0.0955435690011654,,
8,0.15,40,1086,,1.0,1.0,40,,False,fpylll,,0.0880168780004169,,
10,0.15,40,1086,,1.0,1.0,40,,True,fpylll,,0.089506975000404,,
12,0.15,40,1086,,1.0,1.0,40,,True,fpylll,,0.092963023998891,,
14,0.15,40,1086,,1.0,1.0,40,,True,fpylll,,0.0935412359995098,,
8,0.2,40,1086,,0.9875,0.95,38,,False,fpylll,,0.0950076459994306,,
10,0.2,40,1086,,0.99,0.95,38,,True,fpylll,,0.0971487139995588,,
12,0.2,40,1086,,0.9916666666666668,0.95,38,,True,fpylll,,0.0922339330008981,,
14,0.2,40,1086,,0.9928571428571428,0.95,38,,True,fpylll,,0.0904181070000049,,
8,0.0,40,1087,,1.0,1.0,40,,False,fpylll,,0.0897786400000768,,
10,0.0,40,1087,,1.0,1.0,40,,True,fpylll,,0.0919074270004784,,
12,0.0,40,1087,,1.0,1.0,40,,True,fpylll,,0.0911494880001555,,
14,0.0,40,1087,,1.0,1.0,40,,True,fpylll,,0.0923703680000471,,
8,0.05,40,1087,,1.0,1.0,40,,False,fpylll,,0.0893943009996292,,
10,0.05,40,1087,,1.0,1.0,40,,True,fpylll,,0.0931695679992117,,
12,0.05,40,1087,,1.0,1.0,40,,True,fpylll,,0.0909845879996282,,
14,0.05,40,1087,,1.0,1.0,40,,True,fpylll,,0.0900251639995985,,
8,0.1,40,1087,,1.0,1.0,40,,False,fpylll,,0.0924893699993845,,
10,0.1,40,1087,,1.0,1.0,40,,True,fpylll,,0.0934062160013127,,
12,0.1,40,1087,,1.0,1.0,40,,True,fpylll,,0.088909378999233,,
14,0.1,40,1087,,1.0,1.0,40,,True,fpylll,,0.0898674820000451,,
8,0.15,40,1087,,1.0,1.0,40,,False,fpylll,,0.091855389999182,,
10,0.15,40,1087,,1.0,1.0,40,,True,fpylll,,0.0972833390005689,,
12,0.15,40,1087,,1.0,1.0,40,,True,fpylll,,0.092144697000549,,
14,0.15,40,1087,,1.0,1.0,40,,True,fpylll,,0.0925711300005787,,
8,0.2,40,1087,,1.0,1.0,40,,False,fpylll,,0.0898648330003197,,
10,0.2,40,1087,,1.0,1.0,40,,True,fpylll,,0.0936313319998589,,
12,0.2,40,1087,,1.0,1.0,40,,True,fpylll,,0.0887177869990409,,
14,0.2,40,1087,,0.9982142857142856,0.975,39,,True,fpylll,,0.0917650359988329,,
8,0.0,40,1088,,1.0,1.0,40,,False,fpylll,,0.0902382869990106,,
10,0.0,40,1088,,1.0,1.0,40,,True,fpylll,,0.0892925870011822,,
12,0.0,40,1088,,1.0,1.0,40,,True,fpylll,,0.0936680739996518,,
14,0.0,40,1088,,1.0,1.0,40,,True,fpylll,,0.0913231739996263,,
8,0.05,40,1088,,1.0,1.0,40,,False,fpylll,,0.0883824509983242,,
10,0.05,40,1088,,1.0,1.0,40,,True,fpylll,,0.0920966839985339,,
12,0.05,40,1088,,1.0,1.0,40,,True,fpylll,,0.099923461999424,,
14,0.05,40,1088,,1.0,1.0,40,,True,fpylll,,0.0985884909987362,,
8,0.1,40,1088,,1.0,1.0,40,,False,fpylll,,0.0915025410013186,,
10,0.1,40,1088,,1.0,1.0,40,,True,fpylll,,0.0918168610005523,,
12,0.1,40,1088,,1.0,1.0,40,,True,fpylll,,0.0907608220004476,,
14,0.1,40,1088,,1.0,1.0,40,,True,fpylll,,0.1006756309998309,,
8,0.15,40,1088,,1.0,1.0,40,,False,fpylll,,0.0902353410001524,,
10,0.15,40,1088,,0.9975,0.975,39,,True,fpylll,,0.0904803260000335,,
12,0.15,40,1088,,0.9979166666666668,0.975,39,,True,fpylll,,0.0888580329992692,,
14,0.15,40,1088,,0.9964285714285714,0.975,39,,True,fpylll,,0.0925291170005948,,
8,0.2,40,1088,,0.9875,0.95,38,,False,fpylll,,0.091233868000927,,
10,0.2,40,1088,,0.985,0.9,36,,True,fpylll,,0.0891346949993021,,
12,0.2,40,1088,,0.9854166666666668,0.9,36,,True,fpylll,,0.0905160769998474,,
14,0.2,40,1088,,0.9839285714285714,0.875,35,,True,fpylll,,0.0937517849997675,,
8,0.0,40,1089,,1.0,1.0,40,,False,fpylll,,0.0909552509983768,,
10,0.0,40,1089,,1.0,1.0,40,,True,fpylll,,0.0877240869995148,,
12,0.0,40,1089,,1.0,1.0,40,,True,fpylll,,0.0943025079996005,,
14,0.0,40,1089,,1.0,1.0,40,,True,fpylll,,0.0911434839999856,,
8,0.05,40,1089,,1.0,1.0,40,,False,fpylll,,0.0894937819994083,,
10,0.05,40,1089,,1.0,1.0,40,,True,fpylll,,0.0903955730009329,,
12,0.05,40,1089,,1.0,1.0,40,,True,fpylll,,0.0950996359988494,,
14,0.05,40,1089,,1.0,1.0,40,,True,fpylll,,0.1046467180003674,,
8,0.1,40,1089,,1.0,1.0,40,,False,fpylll,,0.0947992469991731,,
10,0.1,40,1089,,1.0,1.0,40,,True,fpylll,,0.0889337450007587,,
12,0.1,40,1089,,1.0,1.0,40,,True,fpylll,,0.0950937620000331,,
14,0.1,40,1089,,1.0,1.0,40,,True,fpylll,,0.09585305300061,,
8,0.15,40,1089,,1.0,1.0,40,,False,fpylll,,0.092168743000002,,
10,0.15,40,1089,,1.0,1.0,40,,True,fpylll,,0.089569167999798,,
12,0.15,40,1089,,1.0,1.0,40,,True,fpylll,,0.094506552999519,,
14,0.15,40,1089,,0.9964285714285714,0.975,39,,True,fpylll,,0.0912369729994679,,
8,0.2,40,1089,,0.98125,0.925,37,,False,fpylll,,0.0894304989997181,,
10,0.2,40,1089,,0.9825,0.9,36,,True,fpylll,,0.0879101099999388,,
12,0.2,40,1089,,0.9833333333333332,0.9,36,,True,fpylll,,0.0912700119988585,,
14,0.2,40,1089,,0.9821428571428572,0.875,35,,True,fpylll,,0.0929123550013173,,
8,0.0,40,1090,,1.0,1.0,40,,False,fpylll,,0.0910022590014705,,
10,0.0,40,1090,,1.0,1.0,40,,True,fpylll,,0.0907911379999859,,
12,0.0,40,1090,,1.0,1.0,40,,True,fpylll,,0.0894136650003929,,
14,0.0,40,1090,,1.0,1.0,40,,True,fpylll,,0.0969110730002285,,
8,0.05,40,1090,,1.0,1.0,40,,False,fpylll,,0.0933217590009007,,
10,0.05,40,1090,,1.0,1.0,40,,True,fpylll,,0.0929779809994215,,
12,0.05,40,1090,,1.0,1.0,40,,True,fpylll,,0.0944585999986884,,
14,0.05,40,1090,,1.0,1.0,40,,True,fpylll,,0.0932760880004934,,
8,0.1,40,1090,,1.0,1.0,40,,False,fpylll,,0.0881490829997346,,
10,0.1,40,1090,,1.0,1.0,40,,True,fpylll,,0.0952540400012367,,
12,0.1,40,1090,,1.0,1.0,40,,True,fpylll,,0.0923922760011919,,
14,0.1,40,1090,,1.0,1.0,40,,True,fpylll,,0.0926623859995743,,
8,0.15,40,1090,,1.0,1.0,40,,False,fpylll,,0.0886591519993089,,
10,0.15,40,1090,,1.0,1.0,40,,True,fpylll,,0.0908720120005455,,
12,0.15,40,1090,,1.0,1.0,40,,True,fpylll,,0.0941258910006581,,
14,0.15,40,1090,,1.0,1.0,40,,True,fpylll,,0.0920329919990763,,
8,0.2,40,1090,,0.971875,0.875,35,,False,fpylll,,0.0897315169986541,,
10,0.2,40,1090,,0.975,0.875,35,,True,fpylll,,0.0915137880001566,,
12,0.2,40,1090,,0.9791666666666666,0.875,35,,True,fpylll,,0.10113962899959,,
14,0.2,40,1090,,0.9821428571428572,0.875,35,,True,fpylll,,0.0929469000002427,,
8,0.0,40,1091,,1.0,1.0,40,,False,fpylll,,0.0880890999997063,,
10,0.0,40,1091,,1.0,1.0,40,,True,fpylll,,0.0907035140007792,,
12,0.0,40,1091,,1.0,1.0,40,,True,fpylll,,0.0919158399992738,,
14,0.0,40,1091,,1.0,1.0,40,,True,fpylll,,0.0886713569998391,,
8,0.05,40,1091,,1.0,1.0,40,,False,fpylll,,0.0962170839993632,,
10,0.05,40,1091,,1.0,1.0,40,,True,fpylll,,0.0947174089997133,,
12,0.05,40,1091,,1.0,1.0,40,,True,fpylll,,0.0929322680003679,,
14,0.05,40,1091,,1.0,1.0,40,,True,fpylll,,0.0949523330000374,,
8,0.1,40,1091,,1.0,1.0,40,,False,fpylll,,0.087223697999434,,
10,0.1,40,1091,,1.0,1.0,40,,True,fpylll,,0.0958048259999486,,
12,0.1,40,1091,,1.0,1.0,40,,True,fpylll,,0.0896798880003189,,
14,0.1,40,1091,,1.0,1.0,40,,True,fpylll,,0.0901511190004384,,
8,0.15,40,1091,,1.0,1.0,40,,False,fpylll,,0.0870775950006645,,
10,0.15,40,1091,,1.0,1.0,40,,True,fpylll,,0.090598773000238,,
12,0.15,40,1091,,1.0,1.0,40,,True,fpylll,,0.0901964200002112,,
14,0.15,40,1091,,1.0,1.0,40,,True,fpylll,,0.0897312329998385,,
8,0.2,40,1091,,0.996875,0.975,39,,False,fpylll,,0.1088587920003192,,
10,0.2,40,1091,,0.995,0.975,39,,True,fpylll,,0.0917012160007288,,
12,0.2,40,1091,,0.99375,0.95,38,,True,fpylll,,0.089252354000564,,
14,0.2,40,1091,,0.9928571428571428,0.95,38,,True,fpylll,,0.0900340749994939,,
8,0.0,40,1092,,1.0,1.0,40,,False,fpylll,,0.0888090030002786,,
10,0.0,40,1092,,1.0,1.0,40,,True,fpylll,,0.0929628989997581,,
12,0.0,40,1092,,1.0,1.0,40,,True,fpylll,,0.0950960659993143,,
14,0.0,40,1092,,1.0,1.0,40,,True,fpylll,,0.0904812210010277,,
8,0.05,40,1092,,1.0,1.0,40,,False,fpylll,,0.0925497990010626,,
10,0.05,40,1092,,1.0,1.0,40,,True,fpylll,,0.0918223749995377,,
12,0.05,40,1092,,1.0,1.0,40,,True,fpylll,,0.0913214590000279,,
14,0.05,40,1092,,1.0,1.0,40,,True,fpylll,,0.0884470569999393,,
8,0.1,40,1092,,1.0,1.0,40,,False,fpylll,,0.0886285979995591,,
10,0.1,40,1092,,1.0,1.0,40,,True,fpylll,,0.0906740569989779,,
12,0.1,40,1092,,1.0,1.0,40,,True,fpylll,,0.0923706419998779,,
14,0.1,40,1092,,1.0,1.0,40,,True,fpylll,,0.0897252790000493,,
8,0.15,40,1092,,0.99375,0.975,39,,False,fpylll,,0.0891683339996234,,
10,0.15,40,1092,,0.995,0.975,39,,True,fpylll,,0.0915118100001564,,
12,0.15,40,1092,,0.9958333333333332,0.975,39,,True,fpylll,,0.0893358119992626,,
14,0.15,40,1092,,0.9964285714285714,0.975,39,,True,fpylll,,0.0885593500006507,,
8,0.2,40,1092,,0.984375,0.925,37,,False,fpylll,,0.0903501350003352,,
10,0.2,40,1092,,0.9875,0.925,37,,True,fpylll,,0.0933273560003726,,
12,0.2,40,1092,,0.9895833333333334,0.925,37,,True,fpylll,,0.0917384029999084,,
14,0.2,40,1092,,0.9910714285714286,0.925,37,,True,fpylll,,0.0912494509993848,,
8,0.0,40,1093,,1.0,1.0,40,,False,fpylll,,0.0906900990012218,,
10,0.0,40,1093,,1.0,1.0,40,,True,fpylll,,0.0900930810003046,,
12,0.0,40,1093,,1.0,1.0,40,,True,fpylll,,0.0911683220001577,,
14,0.0,40,1093,,1.0,1.0,40,,True,fpylll,,0.0950175739999394,,
8,0.05,40,1093,,1.0,1.0,40,,False,fpylll,,0.0894123229991237,,
10,0.05,40,1093,,1.0,1.0,40,,True,fpylll,,0.0912788780005939,,
12,0.05,40,1093,,1.0,1.0,40,,True,fpylll,,0.0915200050003477,,
14,0.05,40,1093,,1.0,1.0,40,,True,fpylll,,0.0948448630006169,,
8,0.1,40,1093,,1.0,1.0,40,,False,fpylll,,0.0913436400005593,,
10,0.1,40,1093,,1.0,1.0,40,,True,fpylll,,0.0874299189999874,,
12,0.1,40,1093,,1.0,1.0,40,,True,fpylll,,0.0920904970007541,,
14,0.1,40,1093,,1.0,1.0,40,,True,fpylll,,0.0939561900013359,,
8,0.15,40,1093,,1.0,1.0,40,,False,fpylll,,0.0886511499993503,,
10,0.15,40,1093,,1.0,1.0,40,,True,fpylll,,0.0889524060003168,,
12,0.15,40,1093,,0.9979166666666668,0.975,39,,True,fpylll,,0.0920567720004328,,
14,0.15,40,1093,,0.9964285714285714,0.975,39,,True,fpylll,,0.0935801440009527,,
8,0.2,40,1093,,0.9875,0.95,38,,False,fpylll,,0.0904450790003466,,
10,0.2,40,1093,,0.9825,0.9,36,,True,fpylll,,0.0870296810007857,,
12,0.2,40,1093,,0.98125,0.875,35,,True,fpylll,,0.0916175849997671,,
14,0.2,40,1093,,0.9821428571428572,0.875,35,,True,fpylll,,0.0940912650003156,,
8,0.0,40,1094,,1.0,1.0,40,,False,fpylll,,0.090990407999925,,
10,0.0,40,1094,,1.0,1.0,40,,True,fpylll,,0.091656635999243,,
12,0.0,40,1094,,1.0,1.0,40,,True,fpylll,,0.0919233940003323,,
14,0.0,40,1094,,1.0,1.0,40,,True,fpylll,,0.0918272220005747,,
8,0.05,40,1094,,1.0,1.0,40,,False,fpylll,,0.086401990000013,,
10,0.05,40,1094,,1.0,1.0,40,,True,fpylll,,0.0948563229994761,,
12,0.05,40,1094,,1.0,1.0,40,,True,fpylll,,0.0935354569992341,,
14,0.05,40,1094,,1.0,1.0,40,,True,fpylll,,0.0902490799999213,,
8,0.1,40,1094,,1.0,1.0,40,,False,fpylll,,0.087591646999499,,
10,0.1,40,1094,,1.0,1.0,40,,True,fpylll,,0.0907583209991571,,
12,0.1,40,1094,,1.0,1.0,40,,True,fpylll,,0.0905924359994969,,
14,0.1,40,1094,,1.0,1.0,40,,True,fpylll,,0.0894624470001872,,
8,0.15,40,1094,,1.0,1.0,40,,False,fpylll,,0.0901244180004141,,
10,0.15,40,1094,,1.0,1.0,40,,True,fpylll,,0.0887855119999585,,
12,0.15,40,1094,,1.0,1.0,40,,True,fpylll,,0.0914404890008881,,
14,0.15,40,1094,,1.0,1.0,40,,True,fpylll,,0.0936158439999417,,
8,0.2,40,1094,,1.0,1.0,40,,False,fpylll,,0.0888745430002018,,
10,0.2,40,1094,,0.9975,0.975,39,,True,fpylll,,0.0916482249995169,,
12,0.2,40,1094,,0.9958333333333332,0.975,39,,True,fpylll,,0.0931902709999121,,
14,0.2,40,1094,,0.9964285714285714,0.975,39,,True,fpylll,,0.0948930149988882,,
8,0.0,40,1095,,1.0,1.0,40,,False,fpylll,,0.0925006879988359,,
10,0.0,40,1095,,1.0,1.0,40,,True,fpylll,,0.0953361219999351,,
12,0.0,40,1095,,1.0,1.0,40,,True,fpylll,,0.0926605709992145,,
14,0.0,40,1095,,1.0,1.0,40,,True,fpylll,,0.0936798200000339,,
8,0.05,40,1095,,1.0,1.0,40,,False,fpylll,,0.0924371740002243,,
10,0.05,40,1095,,1.0,1.0,40,,True,fpylll,,0.0937328130003152,,
12,0.05,40,1095,,1.0,1.0,40,,True,fpylll,,0.0938311139998404,,
14,0.05,40,1095,,1.0,1.0,40,,True,fpylll,,0.0923914810009591,,
8,0.1,40,1095,,1.0,1.0,40,,False,fpylll,,0.0895612240001355,,
10,0.1,40,1095,,1.0,1.0,40,,True,fpylll,,0.0926380550008616,,
12,0.1,40,1095,,1.0,1.0,40,,True,fpylll,,0.0937150289992132,,
14,0.1,40,1095,,1.0,1.0,40,,True,fpylll,,0.0923404130007838,,
8,0.15,40,1095,,1.0,1.0,40,,False,fpylll,,0.0911790190002648,,
10,0.15,40,1095,,1.0,1.0,40,,True,fpylll,,0.091741048001495,,
12,0.15,40,1095,,1.0,1.0,40,,True,fpylll,,0.0915893000001233,,
14,0.15,40,1095,,1.0,1.0,40,,True,fpylll,,0.0986262189999251,,
8,0.2,40,1095,,0.990625,0.95,38,,False,fpylll,,0.0919430260000808,,
10,0.2,40,1095,,0.99,0.95,38,,True,fpylll,,0.0904298599998583,,
12,0.2,40,1095,,0.9916666666666668,0.95,38,,True,fpylll,,0.089794718000121,,
14,0.2,40,1095,,0.9892857142857144,0.9,36,,True,fpylll,,0.0917873380003584,,
8,0.0,40,1096,,1.0,1.0,40,,False,fpylll,,0.0904707640002016,,
10,0.0,40,1096,,1.0,1.0,40,,True,fpylll,,0.0894118639989756,,
12,0.0,40,1096,,1.0,1.0,40,,True,fpylll,,0.09249710199947,,
14,0.0,40,1096,,1.0,1.0,40,,True,fpylll,,0.0911224279989255,,
8,0.05,40,1096,,1.0,1.0,40,,False,fpylll,,0.0886297170000034,,
10,0.05,40,1096,,1.0,1.0,40,,True,fpylll,,0.0894853839999996,,
12,0.05,40,1096,,1.0,1.0,40,,True,fpylll,,0.0891021729985368,,
14,0.05,40,1096,,1.0,1.0,40,,True,fpylll,,0.092030801999499,,
8,0.1,40,1096,,1.0,1.0,40,,False,fpylll,,0.0923418910006148,,
10,0.1,40,1096,,1.0,1.0,40,,True,fpylll,,0.0904240579984616,,
12,0.1,40,1096,,1.0,1.0,40,,True,fpylll,,0.0894210019996535,,
14,0.1,40,1096,,1.0,1.0,40,,True,fpylll,,0.0905761040012294,,
8,0.15,40,1096,,1.0,1.0,40,,False,fpylll,,0.0906670399999711,,
10,0.15,40,1096,,1.0,1.0,40,,True,fpylll,,0.0902474600006826,,
12,0.15,40,1096,,1.0,1.0,40,,True,fpylll,,0.0907229479998932,,
14,0.15,40,1096,,1.0,1.0,40,,True,fpylll,,0.0928585670008033,,
8,0.2,40,1096,,0.996875,0.975,39,,False,fpylll,,0.0895367259981867,,
10,0.2,40,1096,,0.995,0.975,39,,True,fpylll,,0.0943751849990803,,
12,0.2,40,1096,,0.9958333333333332,0.975,39,,True,fpylll,,0.0908205369996721,,
14,0.2,40,1096,,0.9964285714285714,0.975,39,,True,fpylll,,0.0906553070017253,,
